row_id,Hindi,Mundari,Hindi_length,Mundari_length,character_ratio,word_ratio,category,reason
13202,"हमारे गांव में एक आदमी का सफेद बाजरा हाथी ने सूंढ़ से नोचा था, हाथी दो दिन आया था, इसके बाद हमलोगों ने बाड़ी में लकड़ियों को जलाया, हमारे सफेद गंगई के टांड़ में हाथी के आने पर, आग से जलती हुई लकड़ियों को उनकी ओर फेंका, वह जान के भय से वहां से भागा।","त्र्प्रले हतुरे मित्र्प्रद् होड़ोत्र्प्रः गंगाइदो हति कंकरलत्र्प्रः;बरसिड.ए हिजुःलेना; एनते त्र्प्रलेदो चड़िःरेले पसंगिकेदा; त्र्प्रलेत्र्प्रः गंगाइगोड़ारे हति हिजुःलेनचि, गुचड.तेले हुदुमाकिःत्र्प्र; जी सेनोःगेए निरजना।",248,219,0.8831,0.3818,REVIEW_REQUIRED,Borderline word ratio (0.38)
13240,"अब तो उड़ुगा घर में अपनी पत्नी से कह रहा था-‘‘चलो, कुछ चीजों को ले जाने में मुझको मदद करो, मुझको ले जाने में बन नहीं रहा है, वहां पर ले जाकर तुम लौट जाओ।’’",एन दिपिलिगे रसोअल लोवा कुकुरुरेए बोलोजना; उड़ुगा दो काए चिरगेलाकिःअ।,155,68,0.4387,0.2857,SEVERE_ANOMALY,Severe word count divergence (0.29)
13250,उस घर का आदमी मरे हुए की तरह गहरी नींद में सो रहा है।,होड़ोकोदो गोएःगिड़िअकन लेकागेको दुड़ुमअकना।,53,43,0.8113,0.2857,SEVERE_ANOMALY,Severe word count divergence (0.29)
13272,इस टीका के लगाने से मौत होने की संभावना कम हो जाती है।,ने टिकारेअः गोनोङ का लगातिङ।,54,28,0.5185,0.3846,REVIEW_REQUIRED,Borderline word ratio (0.38)
13306,मतुरा-आपदोनों हमलोगों का किसी प्रकार का अनुचित नहीं कर रहे हैं।,मतुरा-अलेदो जेतनअः काबेन बगड़वजद्लेअ।,63,37,0.5873,0.3636,REVIEW_REQUIRED,Borderline word ratio (0.36)
13326,"तुमको विश्वास नहीं हो रहा है तब, प्रचारकों से और पादरियों से पूछ लो क्या दूसरे लोग तुमको बता सकते हैं क्या !","कामबिसुत्र्प्रासनरेदो, परचारको त्र्प्रोड़ोः पदरिको कुलिकोम एटत्र्प्रःचिको कजित्र्प्रमेत्र्प्र!",108,94,0.8704,0.3043,REVIEW_REQUIRED,Borderline word ratio (0.30)
13362,"उन्होंने कहा, स्वामी, हम जाने को तो तैयार हैं पर रास्ते में क्या खायेंगे? भगवान ने लिपि से कहा कि गाड़ीवानों की गाड़ी से जो धान, चावल गिरता चलता है वह तुम्हें मिलेगा।",सोबेन लेकन् जोमेयः जो दरू आर अड़ः सकम् कोए सिरजव केद।,166,53,0.3193,0.3333,REVIEW_REQUIRED,Borderline character ratio (0.32)
13365,लेकिन मांस का रसादार को चूल्हा में चढ़ाये हुए के समय में वे तपान मद्य को पीयें।,मेनदो उतुको लदिअकद् दिपिलि तपनको नूकेदा।,79,40,0.5063,0.3529,REVIEW_REQUIRED,Borderline word ratio (0.35)
13378,चलते-चलते उसे घने जंगल में एक राक्षस मिला जो गहरी नींद में सोया हुआ था।,होरारे रागोसा दुड़ुमाकनए नमकिया।,71,32,0.4507,0.2667,SEVERE_ANOMALY,Severe word count divergence (0.27)
13380,अध्याय 5,मोढ़े कुतुइल (कुतुइल 5),8,23,2.875,2.0,REVIEW_REQUIRED,Borderline character ratio (2.88)
13384,बुिढ़या बलगा से कह रही थी-‘‘वह किस तरह से हमदोनों को ठग रहा है ?,"बुड़िअ मेनकेदा, ‘‘चिलकाए बेदाजद्लङअ?",64,36,0.5625,0.2667,SEVERE_ANOMALY,Severe word count divergence (0.27)
13387,क्या वह भी मुझे मना कर रहे हो?,एनाओ चिम मानाजाःञा?,30,19,0.6333,0.375,REVIEW_REQUIRED,Borderline word ratio (0.38)
13428,भगवान को उनपर बड़ी दया आई।,भगवान इन किन रे बिल्लिका किआ ओड़ोः अच्छकाते होयो ओड़ोः दअः हिजुः जना।,26,69,2.6538,2.1667,REVIEW_REQUIRED,Borderline character ratio (2.65)
